Subject,z_latents_batch,ASD,HSD,HSD95,DSC,Err_Vol_CM3,Err_Vol_Percent,fold,source
['pg161_rf'],"Parameter containing: tensor([[-0.8810, -0.0533, -2.6017,  1.1680,  1.2561, -0.3837,  0.8507, -0.6577, -2.0886, -0.3389, -1.6955,  0.1520,  0.1018, -0.1150,  0.0379, -2.4651, -0.5708,  0.4758,  1.3668, -1.0256,  0.0342,  1.1789, -0.3674, -1.2869, -0.3181,  0.0803,  0.8184, -0.5094,  0.6297, -0.2927,  0.5704, -0.1758, -0.2444, -0.1116,  0.5822, -0.8711,  1.7271, -0.2471, -0.2516,  0.7155, -0.1265,  0.6803,  0.5391, -1.1790, -0.1175,  0.6781,  0.1460,  0.9554, -1.2846,  0.3682, -0.3582, -0.5254, -0.7600, -0.6075, -0.3297, -0.3480, -0.0499,  0.2388,  1.0216,  0.6743,  0.6736, -0.9135, -0.2814, -0.1211, 0.2356,  0.8832, -0.8410,  0.3394,  1.2430,  0.9616, -0.9294,  0.0152, 1.9511, -0.0255,  0.3170, -0.1990, -0.2887, -0.4551, -0.7538,  1.0180, -0.2461, -1.3648,  0.2820,  1.3806, -1.6227,  0.1730, -1.2985, -0.0628, -0.7624,  0.7362,  0.5645, -0.3378,  0.1155, -0.8183, -1.5486,  0.6530, -0.6547, -0.6580,  0.0061,  0.8979, -0.1696, -0.4089,  1.1399, -1.9065, 0.0990, -0.1869,  1.4388, -0.2739, -0.7208,  0.1966,  1.0643,  0.8026, 0.5356,  0.3314, -0.6681, -0.8873, -0.8591, -0.2611,  1.8474,  0.1011, -1.3151, -0.4790,  1.7740, -0.0981, -0.2804, -0.4639,  0.0030, -0.1960]], device='cuda:0', requires_grad=True) tensor([ 78,  68, 178]) tensor([ 78,  68, 178]) Batch prediction time: 159.0s labels_pred_cpu SHAPE (1, 1, 78, 68, 178) labels_gt_cpu SHAPE (1, 1, 78, 68, 178)",0.4528,15.2971,2.1213,0.927,0.8336,1.0998,2,Fold_2_Test_Set_sarcopenia
['pp104_rf'],"Parameter containing: tensor([[-8.7937e-01, -1.8419e-02, -1.2859e+00,  1.2233e-01,  3.1860e-01, 5.0015e-01, -6.7369e-02,  3.2952e-01, -5.2821e-01, -5.7561e-01, 4.4643e-01, -1.8558e-01,  1.6431e+00,  1.1845e-01, -1.8909e-02, 9.2273e-01, -9.0967e-01,  6.5904e-02,  5.1109e-01,  7.1147e-01, 2.9514e-02,  1.1008e+00,  7.0912e-01, -5.4755e-01, -4.0600e-01, 1.6918e+00,  4.2915e-01,  1.5672e+00,  7.6211e-01, -2.9772e-01, -6.2468e-01, -6.9129e-01,  6.1857e-01, -1.4421e+00, -1.8745e+00, 2.5809e-01, -4.6982e-01, -5.5225e-01, -9.5825e-02,  5.7182e-01, -7.7157e-01,  3.9320e-01, -1.3667e-01, -2.8653e-01,  9.2931e-01, 2.0494e-01,  1.3726e-01,  1.6780e-01,  7.6598e-01, -6.1153e-01, 2.1571e-02,  9.8611e-01, -2.7802e-01, -2.8970e-01, -3.6144e-01, -3.5456e-01, -2.2328e-01, -8.3559e-02, -1.4812e-01, -6.9132e-01, -5.8940e-01, -5.4928e-01, -8.1387e-02,  3.1486e-01,  1.3358e+00, 3.6252e-01, -1.4173e-01, -5.0657e-01,  2.3542e-01, -1.7027e-01, -2.6823e-01, -5.0820e-01,  3.6792e-01, -4.6852e-01, -5.1286e-01, 2.1156e-01,  1.4075e+00,  7.0925e-01, -8.1304e-01, -8.9367e-03, -6.6528e-01, -2.0669e+00,  2.2551e-01, -7.3078e-02,  8.1091e-01, 6.9482e-03, -2.7043e-01,  3.8819e-02, -3.0085e-01,  7.4348e-01, -5.8578e-01,  3.1321e-01,  4.4520e-01,  1.3893e-01, -1.1530e+00, 9.6245e-01, -4.1566e-01, -1.0073e+00,  8.8054e-01,  1.6302e-03, 4.3491e-01, -1.0059e+00,  1.6378e-01,  4.5436e-01, -4.5293e-01, 4.5151e-02, -6.3492e-01, -7.4356e-01,  3.2118e-01, -8.2098e-01, -9.8575e-02, -3.6882e-01, -6.4344e-01,  5.7407e-01, -2.6045e-01, 5.4714e-02, -6.4329e-01,  6.4153e-01,  1.3247e+00,  1.6544e+00, 5.3941e-01,  4.8132e-01, -2.6960e-02, -3.8333e-02, -4.8707e-01, -4.9690e-01, -8.6537e-01, -7.6473e-01]], device='cuda:0', requires_grad=True) tensor([ 71,  70, 199]) tensor([ 71,  70, 199]) Batch prediction time: 166.4s labels_pred_cpu SHAPE (1, 1, 71, 70, 199) labels_gt_cpu SHAPE (1, 1, 71, 70, 199)",0.4131,15.9452,1.5,0.9433,0.1316,0.1477,2,Fold_2_Test_Set_sarcopenia
['qp108_rf'],"Parameter containing: tensor([[-0.1292,  0.7390, -0.6034, -0.4944,  1.0872, -0.3407,  1.1137, -0.3503, 0.8695, -0.6346, -0.5183, -1.4554,  1.8386, -1.0673, -0.4028, -0.4234, 1.7084,  0.2927, -0.5140,  1.0721,  0.8147,  0.9788,  0.6432,  0.1052, -0.4547, -0.0642,  1.6526, -0.3696, -0.3430,  0.5926, -0.0515, -0.4682, -0.4724, -0.4781, -1.1826, -0.1014,  1.5528, -0.8835, -0.9195,  1.0611, -1.3053,  0.6417,  1.3073,  0.7713,  0.2468, -0.7645,  0.0279,  1.0941, -0.3390,  0.0415, -0.8430, -0.3161, -1.0487,  0.4856,  0.2954, -0.2804, -0.2609,  0.8929,  0.6794, -0.8251,  0.2280,  1.7758, -0.2075,  1.2404, 0.3515, -1.1915,  0.2029, -0.5710, -1.1820,  1.3388, -2.0243,  1.5991, 1.7576,  0.8964,  0.1562, -0.6919,  2.4186,  0.5925,  1.8325,  0.0135, -1.4345, -0.2330,  0.8594,  0.6178, -1.2024, -0.0079,  0.6613, -0.6896, -0.1985,  0.7555,  0.5421,  0.0487,  0.6114,  0.0117, -0.8692,  0.9072, -0.0419, -0.7164, -0.4723,  0.2875,  0.8759, -0.7780, -1.9661,  0.6971, 0.2896,  0.1524,  0.9953, -0.1397, -0.0352, -0.7193,  0.8204,  0.8438, 0.6695,  1.1962,  1.2476,  0.3296, -0.7780, -0.2404,  1.7691,  1.3827, 0.3291, -2.3481,  2.0291, -0.6720, -0.7138, -1.0207,  0.6476, -1.2786]], device='cuda:0', requires_grad=True) tensor([ 66,  61, 225]) tensor([ 66,  61, 225]) Batch prediction time: 152.9s labels_pred_cpu SHAPE (1, 1, 66, 61, 225) labels_gt_cpu SHAPE (1, 1, 66, 61, 225)",0.3663,8.7464,1.5,0.9261,0.3611,0.4814,2,Fold_2_Test_Set_sarcopenia
['ra150_rf'],"Parameter containing: tensor([[ 0.3174, -0.4636,  1.0768,  1.3210,  2.1662,  0.2192, -0.0485, -1.4988, -2.2011, -0.2920,  0.9300, -1.7294,  1.8925,  0.5610,  1.1787,  1.4072, 1.4499, -1.0613, -0.3360, -0.4042, -1.5870, -0.4808, -2.0543, -0.8837, 0.2404,  0.5337,  0.3441,  0.3061,  0.3624, -0.2416,  2.0936, -0.6386, 1.2618, -1.0736, -2.7838, -0.4985, -0.4299, -0.7792,  1.7725,  0.0874, -0.0818, -1.2465,  2.0971,  1.3949, -0.4106, -1.3705,  1.3811,  0.8559, -0.2784, -0.0844, -2.3577,  2.3767, -1.2934,  0.2043,  0.6079, -1.4590, -0.9865,  0.7417, -0.1395, -0.5643,  0.5503, -0.8475,  0.9999, -1.7313, -0.3031,  0.1847,  0.6099, -0.5727, -1.2019,  0.4558,  0.1667,  1.1055, 1.2532, -1.8944, -0.4716, -0.8535,  0.6535,  0.4259,  1.1699,  0.3528, 0.1405,  0.8828, -0.0547, -0.1216,  0.2563, -0.8766, -0.5409,  0.8617, 0.9464,  0.0450,  1.5385, -0.2116,  0.0742, -0.0939, -1.0171, -0.1344, -0.5568,  0.2660, -0.3369, -3.2228,  1.3274,  0.3998,  0.6198,  0.4706, 1.1155,  1.6008,  0.5304,  0.6700,  0.4034,  1.4773, -0.3857, -1.8226, -1.3321,  1.1123,  1.5102, -0.6306,  0.0372, -0.4960,  0.1951,  0.6916, -0.9542,  0.8921, -1.3907,  2.1938, -1.1720, -0.0267,  0.1954, -1.4624]], device='cuda:0', requires_grad=True) tensor([ 69,  74, 184]) tensor([ 69,  74, 184]) Batch prediction time: 158.0s labels_pred_cpu SHAPE (1, 1, 69, 74, 184) labels_gt_cpu SHAPE (1, 1, 69, 74, 184)",0.3909,8.4418,1.7998,0.9218,0.07,0.0708,2,Fold_2_Test_Set_sarcopenia
['rj136_rf'],"Parameter containing: tensor([[ 1.1035e+00, -6.4340e-01,  3.6659e-01,  3.8480e-01,  6.1900e-02, -4.8527e-01,  5.3353e-01, -2.7974e-01,  8.6641e-01, -9.5544e-01, 2.0683e+00, -4.4866e-01,  1.0115e-01, -4.5223e-01,  4.2357e-01, 1.4164e+00,  9.7459e-01, -1.1081e-02, -7.8740e-03,  6.0924e-02, 1.4032e-01, -1.1779e-03, -9.2294e-01, -8.6254e-01,  2.3737e-01, 2.1152e-01,  8.1586e-01, -4.7664e-01,  4.0550e-01,  7.3994e-01, -9.6062e-01,  1.9468e-01, -2.1864e-01, -9.8405e-01,  1.3831e+00, -5.2706e-01,  8.3014e-01, -9.4589e-01, -1.4536e-01,  4.4271e-01, -6.7771e-01, -2.0190e+00, -1.9811e-01,  1.7010e-02, -1.0587e+00, -1.1780e+00,  9.8729e-01,  6.9324e-01,  2.4555e-01,  4.2204e-01, 4.3996e-01, -3.8106e-01, -1.3888e+00, -1.5063e-01, -3.4726e-02, -6.4819e-01,  3.4168e-01, -5.1247e-02, -3.6668e-01, -3.3785e-01, -2.2671e-01, -4.7667e-01, -7.2597e-01,  4.9468e-01,  2.5678e-01, -4.0282e-01, -5.8943e-01, -4.4710e-01,  9.1482e-02,  3.7088e-01, -1.5482e+00,  4.6550e-01, -4.5873e-01, -8.1017e-01,  7.0240e-02, 2.3843e-01,  1.1022e+00,  4.1899e-01,  2.0624e+00, -1.1348e+00, -9.4287e-01, -3.4571e-01, -3.2127e-01, -1.6732e-01,  1.5100e-01, 8.0825e-01, -1.5637e-01, -1.7876e-01,  9.0568e-02,  1.9150e-01, 7.3415e-01,  1.0633e+00, -4.8991e-01, -1.6761e-01,  1.3894e+00, -6.3423e-01,  1.2372e-01, -4.4552e-01,  7.0604e-01, -6.6639e-01, 6.0120e-01, -5.0538e-01, -2.1882e-01,  1.0065e+00,  2.2257e-01, 8.1942e-02,  5.2399e-01, -2.8588e-01,  1.3002e+00, -3.4783e-01, -6.8003e-01,  5.6294e-01, -1.2936e-01,  1.0597e+00, -1.2729e-01, 4.7440e-01, -3.2083e-01,  1.4989e-01, -6.3455e-01,  1.5063e+00, 1.9409e-01,  8.3688e-01, -4.4750e-01,  1.6943e+00,  9.8932e-02, -2.2345e-01,  1.5883e-02, -6.9233e-01]], device='cuda:0', requires_grad=True) tensor([ 66,  74, 219]) tensor([ 66,  74, 219]) Batch prediction time: 180.0s labels_pred_cpu SHAPE (1, 1, 66, 74, 219) labels_gt_cpu SHAPE (1, 1, 66, 74, 219)",0.2526,7.3485,1.5,0.9463,0.1485,0.2095,2,Fold_2_Test_Set_sarcopenia
['sc146_rf'],"Parameter containing: tensor([[ 0.3155,  0.1577, -0.4916, -0.5534, -0.3897, -0.4899,  0.8516, -0.8832, 0.5606, -1.1166, -0.6556, -0.5241,  0.1801,  0.7794,  0.1351,  0.8260, 0.2734,  0.6769,  0.1670,  0.7115,  0.3448, -0.9007,  0.2805, -0.3123, -1.5965, -0.1253, -0.8681,  0.2130, -1.0066,  1.3750, -0.5549,  0.6089, -3.1473, -0.8576,  0.8987, -0.8394, -0.8710, -0.2872, -1.5410,  0.8171, -0.8553,  2.0896,  1.6241, -2.2928,  0.1728,  0.3081,  0.5608,  0.8276, -1.2436, -0.3357, -0.7688, -0.0390,  1.8275, -0.7216, -0.5053, -0.4726, -0.4041, -0.2060, -0.9149, -0.6581,  0.7871,  1.9245,  1.7136,  0.7921, 1.3810, -1.6588,  1.2853, -0.8177, -1.0161,  0.7735, -0.6622,  2.1028, -0.0816,  1.8070,  0.5002, -0.5815,  2.3226, -0.1955,  1.1233, -0.5692, -0.8587, -0.0461,  0.5363,  0.4203,  0.2250,  0.8529, -0.2119,  0.8106, -0.3327, -0.4368,  0.1975, -0.8970, -0.1681, -0.3808, -1.7922,  0.1541, -2.2013, -0.6535,  0.3230,  0.1234,  1.7456, -0.2616, -0.2909,  1.2025, 0.8713, -0.2636, -0.8037, -0.5911,  0.4926,  0.2083,  0.3959,  1.2468, 0.1330,  1.3410, -0.4622, -0.1185,  0.7072, -0.3396,  1.7632,  0.7130, -2.4801, -1.9469,  0.5920, -0.0187, -0.0778, -0.1744, -0.2786,  0.6795]], device='cuda:0', requires_grad=True) tensor([ 68,  57, 245]) tensor([ 68,  57, 245]) Batch prediction time: 160.4s labels_pred_cpu SHAPE (1, 1, 68, 57, 245) labels_gt_cpu SHAPE (1, 1, 68, 57, 245)",0.3753,4.5,1.5,0.9392,0.3173,0.289,2,Fold_2_Test_Set_sarcopenia
['bc167_rf'],"Parameter containing: tensor([[-0.3344,  1.4833, -0.2088, -0.2044,  1.6004, -0.3269, -0.1852, -0.1527, -0.2178, -0.2099,  0.5320, -0.6883,  0.2020,  1.9822, -0.3837,  0.1824, 0.0797, -0.4742,  0.5617, -0.7959,  0.5423,  0.0716, -0.0956,  0.6148, 0.3324, -0.6111,  1.0563, -0.1982, -1.0057,  2.9553, -1.0932, -0.0639, 0.2620,  0.6674,  1.4404,  0.6846,  1.1315,  1.0159,  0.2114, -1.5569, 0.4000, -0.5101, -0.2102,  0.8693, -1.3118,  0.4361,  0.4144,  0.5837, -0.9217,  0.6792, -0.0161,  2.9352, -0.4540,  0.0132,  0.2719, -0.5171, 1.1800, -0.7718, -1.0145,  0.2110,  0.2271,  1.0515, -0.4630,  0.4105, 0.4989,  0.8380,  0.1369, -1.7760,  0.3140, -0.1161,  0.0656, -0.7666, -0.5104,  1.4725,  0.2553,  0.0644,  1.4694,  0.2128,  0.3013,  0.5842, -0.8607,  0.4450, -1.0453, -0.6784,  0.3701,  0.3908,  0.2335, -0.3559, -0.2930, -0.0132,  0.8292, -0.1444,  0.1671,  0.1911, -0.4617, -2.6412, 0.6501,  0.0829,  0.2673,  0.2888,  0.9872,  0.5412, -0.5667,  1.8014, -0.9247, -0.6525, -0.2936, -0.5739,  0.2197, -0.4416, -0.1485, -0.8078, -1.1070, -0.4217, -0.5475,  0.6595,  0.6342,  1.5001, -0.8674, -0.5340, -0.4430, -0.9569, -0.4908,  0.8436, -0.2968, -0.5124, -0.9561,  0.2381]], device='cuda:0', requires_grad=True) tensor([ 67,  65, 211]) tensor([ 67,  65, 211]) Batch prediction time: 155.6s labels_pred_cpu SHAPE (1, 1, 67, 65, 211) labels_gt_cpu SHAPE (1, 1, 67, 65, 211)",0.344,5.9852,1.5996,0.9411,0.307,0.3068,3,Fold_3_Test_Set_healthy
['bh116_rf'],"Parameter containing: tensor([[ 0.6427, -0.8278,  0.1626, -0.4662, -0.1505, -0.5192,  1.2476, -1.0029, 1.0099, -1.4699,  0.5663, -0.6695,  1.5146, -0.0771,  0.2923,  0.7319, -0.5260,  0.8599,  1.0400, -1.0092,  1.0679, -0.6343,  0.9370, -0.6183, 0.6400,  0.8024,  1.2517,  1.4122, -0.5504, -0.7054, -1.1357, -0.9042, 0.6393, -1.2664,  0.5008,  0.1444,  0.3862,  0.2971,  0.1746,  2.3910, 0.4790,  0.4686, -0.5934, -1.5672, -0.6508,  0.1291, -1.9360,  0.4764, 0.3326, -0.0786,  1.2126,  0.1287, -0.2854,  0.5074,  1.4931, -1.3723, 1.3511,  1.3420, -0.5984, -1.5039,  0.7934,  0.8367,  0.2009, -0.9501, -1.3485, -0.1032,  0.3929,  3.0130, -0.4015,  0.9080, -0.1601, -0.7517, 0.4895,  2.3643, -1.1553, -1.4400,  1.0150,  0.4174, -1.5549,  0.8303, 1.1388, -2.9322, -0.2641, -0.5246,  1.0112,  1.4449,  0.2405,  1.0387, 0.6471,  0.8005,  0.3343, -0.7029, -0.4426, -0.0689,  1.4942, -0.3861, 1.0146,  0.5297,  1.1903,  1.1352, -0.6219,  1.1174, -1.5399, -0.2196, 0.4087,  0.2160, -1.1181, -0.0290,  0.5237,  0.2170, -0.7224,  2.3397, 1.0351, -0.6731,  0.8416,  0.3852, -0.9348, -0.7550, -0.3328,  0.7743, -0.8997,  1.2548,  1.5585,  0.4764, -0.0825,  2.2275, -1.3709, -0.6109]], device='cuda:0', requires_grad=True) tensor([ 63,  59, 259]) tensor([ 63,  59, 259]) Batch prediction time: 162.5s labels_pred_cpu SHAPE (1, 1, 63, 59, 259) labels_gt_cpu SHAPE (1, 1, 63, 59, 259)",0.518,18.3084,2.2622,0.9096,0.1842,0.241,3,Fold_3_Test_Set_healthy
['cg115_rf'],"Parameter containing: tensor([[ 1.0310e+00,  4.0234e-01,  1.0562e-01, -4.5971e-01,  4.2684e-01, -5.1975e-01, -9.6778e-02,  1.4718e+00, -3.9879e-01,  1.5683e-01, 6.4869e-02, -1.5414e-02, -6.9565e-01,  4.6802e-01, -1.1560e+00, 1.1686e-01,  3.8014e-01,  2.8304e-01,  1.0555e+00, -6.0965e-01, 3.9251e-01,  7.3000e-01, -9.3451e-01,  2.2933e-01, -1.3646e+00, -1.1246e-01, -3.9639e-01, -6.1929e-01, -1.9689e+00, -1.0086e+00, -8.7219e-01, -4.8586e-01,  2.7775e-01,  4.8224e-01, -6.7370e-03, -8.4683e-01, -5.5976e-01,  7.6070e-01, -5.4549e-01,  6.0507e-01, -1.3598e-01, -1.3376e-02, -6.6699e-02, -1.3450e+00, -3.7693e-01, 3.5867e-01,  7.6180e-01, -5.1767e-02, -5.1429e-01, -2.8124e-01, -1.0833e+00, -1.3880e+00, -3.3947e-01,  6.5446e-01,  3.1028e-01, 7.4268e-03,  3.8271e-01, -4.7473e-01, -1.9907e-01,  2.2354e+00, 1.5780e-01, -2.7484e-01, -4.8855e-01, -2.0016e+00, -1.2629e+00, 1.7462e+00,  1.5416e-01,  2.8275e-01, -4.8963e-01, -7.0843e-01, 4.1957e-01,  5.5975e-01, -9.6186e-01,  1.3933e+00,  5.3092e-02, -9.0779e-01,  1.0375e+00, -1.7816e-01, -8.6676e-01,  9.1011e-04, -7.5202e-02, -1.0752e+00, -1.0098e+00,  6.1378e-01,  1.0226e+00, 7.3899e-01,  6.6839e-01, -5.0042e-01,  1.0242e-01, -7.7587e-01, 1.1888e-01,  1.8419e+00,  1.6472e-01, -5.2995e-01,  2.1772e-01, -1.5158e+00, -6.4944e-02, -7.0267e-01, -9.9095e-01,  1.6458e+00, 1.2170e+00, -5.7149e-02, -1.1243e+00,  4.4909e-01,  9.5361e-01, 5.2138e-02,  4.4634e-01, -8.6223e-01, -1.0241e+00, -1.1459e-01, 7.2127e-01,  1.3756e+00, -1.3484e+00, -5.1089e-01,  1.0508e+00, 5.6488e-01,  5.2121e-01, -1.4287e+00, -9.9964e-01,  1.1981e-01, -4.1930e-01, -1.0511e-01,  3.0923e-01,  1.3058e+00, -7.7010e-01, 2.2893e-01, -1.4604e+00, -1.8969e-01]], device='cuda:0', requires_grad=True) tensor([ 80,  57, 216]) tensor([ 80,  57, 216]) Batch prediction time: 165.8s labels_pred_cpu SHAPE (1, 1, 80, 57, 216) labels_gt_cpu SHAPE (1, 1, 80, 57, 216)",0.4519,6.3615,1.7002,0.9284,1.1302,1.1118,3,Fold_3_Test_Set_healthy
['dj101_rf'],"Parameter containing: tensor([[ 0.5163, -2.2065,  0.6762, -0.7910, -0.1675, -0.3157, -0.3759,  0.7961, -1.9894,  0.1364,  0.4544, -1.6802, -1.2557,  1.1758,  0.7071,  1.1467, -0.5654,  1.1099,  1.3820,  0.0949,  1.7183, -0.9087, -0.5915,  0.2713, -0.3900, -1.1773,  1.2078, -1.1685, -0.5800,  0.4155, -0.9077, -0.9732, 1.1762, -0.4670, -0.9405,  0.4018, -0.7969,  1.2963,  0.2274,  1.4293, -0.5509,  0.1059, -0.4689, -0.8568, -0.5519, -0.6570,  1.0343, -1.0254, -0.1070,  0.4028, -0.3361,  0.1665,  0.1170, -0.7862,  0.7078,  0.8782, -0.2987, -0.1237,  0.1120,  1.0050, -1.4221, -0.9321, -0.8651, -0.1137, -1.0220,  0.5971, -1.2963, -0.6483,  0.2597, -1.1009, -0.9747, -1.5563, 0.1269, -1.0713,  1.0297,  0.0884,  1.6676, -0.4476, -1.1692,  0.2738, 0.1762,  0.0179,  0.3901, -0.4143, -1.0840, -0.2523,  0.3992, -0.3712, -0.3554, -1.2427,  1.6500,  1.3576,  1.0182, -1.5618,  0.9290,  0.8459, 0.5573,  0.3795,  0.0625,  1.7073,  0.0609,  1.4982, -0.0347,  2.2779, 0.1103, -0.1561, -0.0504, -0.8874, -0.2764, -0.2533,  0.6655,  0.5225, -1.5740, -0.6502,  2.0320, -0.0537, -0.8278, -1.9548, -1.4363,  0.7022, 2.2853,  0.1564,  1.1633,  0.6549, -1.0359,  0.3604, -1.0005,  0.4875]], device='cuda:0', requires_grad=True) tensor([ 83,  62, 200]) tensor([ 83,  62, 200]) Batch prediction time: 173.3s labels_pred_cpu SHAPE (1, 1, 83, 62, 200) labels_gt_cpu SHAPE (1, 1, 83, 62, 200)",0.3022,4.7988,1.5996,0.9385,0.2293,0.2572,3,Fold_3_Test_Set_healthy
['gg140_rf'],"Parameter containing: tensor([[ 5.5833e-01, -1.0973e+00,  2.0704e-01,  8.1697e-02,  1.2499e+00, 3.5866e-01,  1.3541e+00,  2.7815e-01, -1.5905e+00, -1.1360e+00, 4.3278e-01, -1.4579e+00,  1.7132e+00,  2.1753e-01, -1.1639e+00, -1.0861e+00, -8.1483e-01,  2.1809e-03,  8.4131e-01, -7.5848e-01, 2.4875e-01, -1.4192e-01, -4.0294e-01, -1.4155e+00,  2.3324e+00, 6.5504e-01,  6.9916e-01,  5.2315e-01, -1.3030e+00,  6.0021e-01, 5.4781e-01, -6.9906e-01,  6.5632e-01, -1.5331e+00,  2.3321e-01, -2.2126e+00, -1.3480e-01,  5.3954e-01, -8.5317e-01, -8.1232e-01, -2.1634e-01, -1.1434e+00,  7.3057e-01, -1.5677e-01,  4.5551e-02, -6.9754e-01, -3.2709e-01, -1.1447e+00, -1.0095e+00, -7.0792e-02, 1.3159e+00,  2.4516e-02,  3.6480e-01, -1.7169e+00, -7.4928e-01, 1.4587e+00,  7.4438e-02,  4.2876e-01,  1.9921e+00, -2.7638e-01, -8.8199e-01, -2.2664e-01, -7.7565e-01,  3.1910e-01, -5.6703e-01, 1.5247e-01,  3.0208e-01,  1.1200e+00,  2.1734e-01, -8.8900e-01, 2.9255e-01, -1.6885e-01,  1.2143e+00,  2.6543e-01, -8.5688e-01, -3.6268e-01, -3.6453e-01,  6.4575e-01,  9.8628e-01,  1.0124e+00, 6.3016e-01,  5.0804e-01, -6.3595e-01,  3.3407e-01,  5.4515e-01, -1.4913e+00,  8.1205e-02,  3.2103e-01, -2.9315e+00,  2.7748e-01, 3.9579e-01, -1.4503e+00,  3.6557e-02, -1.5328e+00, -5.6720e-01, -1.2615e+00,  1.0657e+00,  1.0917e+00,  1.8497e+00,  7.4129e-01, -7.3763e-02, -2.8345e-01, -7.3590e-01,  1.2741e+00, -5.2719e-01, 3.7684e-03, -1.1828e+00,  6.6311e-01, -1.0081e+00,  1.6987e-01, -7.2280e-01,  6.4353e-03, -1.9951e+00, -3.6956e-01,  1.1732e+00, 3.2081e-01, -9.2398e-02,  2.1410e+00,  3.6097e-01,  7.4046e-01, -6.4331e-02,  8.1269e-01, -1.2646e+00,  9.0617e-01, -9.7429e-01, -3.2530e-01,  1.6327e+00, -2.4036e-01]], device='cuda:0', requires_grad=True) tensor([ 73,  60, 205]) tensor([ 73,  60, 205]) Batch prediction time: 151.4s labels_pred_cpu SHAPE (1, 1, 73, 60, 205) labels_gt_cpu SHAPE (1, 1, 73, 60, 205)",0.2711,8.6142,1.5996,0.9377,0.1597,0.2288,3,Fold_3_Test_Set_healthy
['rd132_rf'],"Parameter containing: tensor([[ 0.8544, -0.4925,  1.0238, -0.3396,  0.2785,  0.0936,  0.2322,  0.5055, 0.4894, -0.4154,  0.1006, -0.3525,  0.0321, -0.3273,  0.2587, -0.7516, -0.1586, -0.6806,  0.1818, -0.3291,  0.0030, -1.0304,  0.2889, -0.3438, 0.4283, -1.0307, -0.6818, -0.6954,  0.8073,  0.1234,  0.1609, -0.2718, 0.9866,  1.6013, -1.8305,  0.1164, -0.3445, -0.0437,  0.0748, -0.9158, -0.3387,  1.3423, -0.0897,  0.4997, -0.7990,  0.9658,  0.6842, -1.2849, -1.0793, -0.1622, -0.0606, -0.3970,  1.2183, -0.8156, -0.1986, -0.2263, 0.7084, -0.9964, -0.3798, -0.8906, -0.2427, -0.7579,  0.0244, -0.8443, 0.0536,  0.4567, -0.2664, -0.5678, -0.0396,  0.4859, -0.4095, -0.0736, 0.0493, -0.5050, -0.0037, -0.2350, -0.3904,  0.7602, -0.5350,  0.3775, -0.8209,  0.8069, -0.3206,  0.1820, -0.3489, -0.4440,  0.7648, -0.3586, -0.0112,  0.4300, -0.4021,  1.1219, -1.1051,  0.2989,  0.0786,  0.5407, -0.2986, -0.1649,  0.5780,  0.6589, -0.0101,  0.8532, -0.2059,  0.7592, 0.8344, -0.5903,  1.1128, -0.7602,  0.5934,  1.6841, -0.1051,  0.2832, -0.7342, -0.2572,  0.3217,  0.4570,  0.6953, -0.9395, -0.5700, -0.5311, 1.0115, -1.1126, -0.4391, -0.3541,  0.1461,  0.5879, -0.5816,  0.6403]], device='cuda:0', requires_grad=True) tensor([ 70,  66, 202]) tensor([ 70,  66, 202]) Batch prediction time: 157.1s labels_pred_cpu SHAPE (1, 1, 70, 66, 202) labels_gt_cpu SHAPE (1, 1, 70, 66, 202)",0.2695,8.999,1.7998,0.9553,0.0875,0.0637,3,Fold_3_Test_Set_healthy
